X,Y,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
0.96875,0.046875,-1.0,0.0,,0.234375,5.734375,,10.234375,5.734375,0.3125,82.34375
0.984375,0.046875,-1.0,0.0,,0.234375,5.796875,,10.234375,5.796875,0.390625,83.671875
1.0,0.046875,-1.0,0.0,,0.234375,5.859375,,10.234375,5.859375,0.46875,85.0
0.0,0.0625,1.0,0.0,,0.625,1.8125,,0.625,1.8125,-0.125,0.0
0.015625,0.0625,1.0,0.0,,0.703125,1.875,,0.703125,1.875,-0.0421875,1.328125
0.03125,0.0625,1.0,0.0,,0.78125,1.9375,,0.78125,1.9375,0.040624999999999994,2.65625
0.046875,0.0625,1.0,0.0,,0.859375,2.0,,0.859375,2.0,0.12343749999999998,3.984375
0.0625,0.0625,1.0,0.0,,0.9375,2.0625,,0.9375,2.0625,0.20625,5.3125
0.078125,0.0625,1.0,0.0,,1.015625,2.125,,1.015625,2.125,-1.09375,6.640625
0.09375,0.0625,1.0,0.0,,1.09375,2.1875,,1.09375,2.1875,-1.25,7.96875
0.109375,0.0625,1.0,0.0,,1.171875,2.25,,1.171875,2.25,-1.40625,9.296875
0.125,0.0625,1.0,0.0,,1.25,2.3125,,1.25,2.3125,-1.5625,10.625
0.140625,0.0625,1.0,0.0,,1.328125,2.375,,1.328125,2.375,-1.71875,11.953125
0.15625,0.0625,1.0,0.0,,1.40625,2.4375,,1.40625,2.4375,-1.875,13.28125
0.171875,0.0625,1.0,0.0,-1.0,1.484375,2.5,1.40625,1.484375,-12.0,-2.03125,14.609375
0.1875,0.0625,1.0,0.0,-1.0,1.5625,2.5625,1.5625,1.5625,-12.1875,-2.1875,15.9375
0.203125,0.0625,1.0,0.0,-1.0,1.640625,2.625,1.71875,1.640625,-12.375,-2.34375,17.265625
0.21875,0.0625,1.0,0.0,-1.0,1.71875,2.6875,1.875,1.71875,-12.5625,-2.5,18.59375
0.234375,0.0625,1.0,0.0,-1.0,1.796875,2.75,2.03125,1.796875,-12.75,-2.65625,19.921875
0.25,0.0625,1.0,0.0,-1.0,1.875,2.8125,2.1875,1.875,-12.9375,-2.8125,21.25
0.265625,0.0625,1.0,,-1.0,1.953125,,2.34375,1.953125,-13.125,-2.96875,22.578125
0.28125,0.0625,1.0,,-1.0,2.03125,,2.5,2.03125,-13.3125,-3.125,23.90625
0.296875,0.0625,1.0,,-1.0,2.109375,,2.65625,2.109375,-13.5,-3.28125,25.234375
0.3125,0.0625,1.0,,-1.0,2.1875,,2.8125,2.1875,-13.6875,-3.4375,26.5625
0.328125,0.0625,1.0,,-1.0,2.265625,,2.96875,2.265625,-13.875,-3.59375,27.890625
0.34375,0.0625,1.0,,-1.0,2.34375,,3.125,2.34375,-14.0625,-3.75,29.21875
0.359375,0.0625,1.0,,-1.0,2.421875,,3.28125,2.421875,-14.25,-3.90625,30.546875
0.375,0.0625,1.0,,-1.0,2.5,,3.4375,2.5,-14.4375,-4.0625,31.875
0.390625,0.0625,1.0,,-1.0,2.578125,,3.59375,2.578125,-14.625,-4.21875,33.203125
0.40625,0.0625,1.0,,-1.0,2.65625,,3.75,2.65625,-14.8125,-4.375,34.53125
0.421875,0.0625,1.0,,-1.0,2.734375,,3.90625,2.734375,-15.0,-4.53125,-18.125
0.4375,0.0625,1.0,,-1.0,2.8125,,4.0625,2.8125,-15.1875,-4.6875,-18.3125
0.453125,0.0625,1.0,,-1.0,2.890625,,4.21875,2.890625,-15.375,-4.84375,-18.5
0.46875,0.0625,1.0,,-1.0,2.96875,,4.375,2.96875,-15.5625,-5.0,-18.6875
0.484375,0.0625,1.0,,-1.0,3.046875,,4.53125,3.046875,-15.75,-5.15625,-18.875
0.5,0.0625,1.0,,-1.0,3.125,,4.6875,3.125,-15.9375,-5.3125,-19.0625
0.515625,0.0625,1.0,,-1.0,3.203125,,4.84375,3.203125,-16.125,-5.46875,-19.25
0.53125,0.0625,1.0,,-1.0,3.28125,,5.0,3.28125,-16.3125,-5.625,-19.4375
0.546875,0.0625,,,-1.0,,,5.15625,3.359375,-16.5,-5.78125,-19.625
0.5625,0.0625,,,-1.0,,,5.3125,3.4375,-16.6875,-5.9375,-19.8125
0.578125,0.0625,,,-1.0,,,5.46875,3.515625,-16.875,-6.09375,-20.0
0.59375,0.0625,,,-1.0,,,5.625,3.59375,-17.0625,-6.25,50.46875
0.609375,0.0625,,,-1.0,,,5.78125,3.671875,-17.25,-6.40625,51.796875
0.625,0.0625,,,-1.0,,,5.9375,3.75,-17.4375,-6.5625,53.125
0.640625,0.0625,,,-1.0,,,6.09375,3.828125,-17.625,-6.71875,54.453125
0.65625,0.0625,-1.0,,-1.0,0.3125,,6.25,3.90625,-17.8125,-6.875,55.78125
0.671875,0.0625,-1.0,,-1.0,0.3125,,6.40625,3.984375,-18.0,-7.03125,57.109375
0.6875,0.0625,-1.0,,-1.0,0.3125,,6.5625,4.0625,-18.1875,-7.1875,58.4375
0.703125,0.0625,-1.0,,-1.0,0.3125,,6.71875,4.140625,-18.375,-7.34375,59.765625
0.71875,0.0625,-1.0,,-1.0,0.3125,,6.875,4.21875,-18.5625,-7.5,61.09375
0.734375,0.0625,-1.0,,-1.0,0.3125,,7.03125,4.296875,-18.75,-7.65625,62.421875
0.75,0.0625,-1.0,0.0,-1.0,0.3125,4.8125,7.1875,10.3125,-18.9375,-7.8125,63.75
0.765625,0.0625,-1.0,0.0,-1.0,0.3125,4.875,7.34375,10.3125,-19.125,-7.96875,65.078125
0.78125,0.0625,-1.0,0.0,-1.0,0.3125,4.9375,7.5,10.3125,-19.3125,-8.125,66.40625
0.796875,0.0625,-1.0,0.0,-1.0,0.3125,5.0,7.65625,10.3125,-19.5,-8.28125,67.734375
0.8125,0.0625,-1.0,0.0,-1.0,0.3125,5.0625,7.8125,10.3125,-19.6875,-8.4375,69.0625
0.828125,0.0625,-1.0,0.0,-1.0,0.3125,5.125,7.96875,10.3125,-19.875,-8.59375,70.390625
0.84375,0.0625,-1.0,0.0,,0.3125,5.1875,,10.3125,5.1875,-8.75,71.71875
0.859375,0.0625,-1.0,0.0,,0.3125,5.25,,10.3125,5.25,-8.90625,73.046875
0.875,0.0625,-1.0,0.0,,0.3125,5.3125,,10.3125,5.3125,-9.0625,74.375
0.890625,0.0625,-1.0,0.0,,0.3125,5.375,,10.3125,5.375,-9.21875,75.703125
0.90625,0.0625,-1.0,0.0,,0.3125,5.4375,,10.3125,5.4375,-9.375,77.03125
0.921875,0.0625,-1.0,0.0,,0.3125,5.5,,10.3125,5.5,-9.53125,78.359375
0.9375,0.0625,-1.0,0.0,,0.3125,5.5625,,10.3125,5.5625,-9.6875,79.6875
0.953125,0.0625,-1.0,0.0,,0.3125,5.625,,10.3125,5.625,0.390625,81.015625
0.96875,0.0625,-1.0,0.0,,0.3125,5.6875,,10.3125,5.6875,0.46875,82.34375
0.984375,0.0625,-1.0,0.0,,0.3125,5.75,,10.3125,5.75,0.546875,83.671875
1.0,0.0625,-1.0,0.0,,0.3125,5.8125,,10.3125,5.8125,0.625,85.0
0.0,0.078125,1.0,0.0,,0.78125,1.765625,,0.78125,1.765625,-0.15625,0.0
0.015625,0.078125,1.0,0.0,,0.859375,1.828125,,0.859375,1.828125,-0.0734375,1.328125
0.03125,0.078125,1.0,0.0,,0.9375,1.890625,,0.9375,1.890625,0.009374999999999994,2.65625
0.046875,0.078125,1.0,0.0,,1.015625,1.953125,,1.015625,1.953125,0.09218749999999998,3.984375
0.0625,0.078125,1.0,0.0,,1.09375,2.015625,,1.09375,2.015625,0.175,5.3125
0.078125,0.078125,1.0,0.0,,1.171875,2.078125,,1.171875,2.078125,0.2578125,6.640625
0.09375,0.078125,1.0,0.0,,1.25,2.140625,,1.25,2.140625,-1.328125,7.96875
0.109375,0.078125,1.0,0.0,,1.328125,2.203125,,1.328125,2.203125,-1.484375,9.296875
0.125,0.078125,1.0,0.0,,1.40625,2.265625,,1.40625,2.265625,-1.640625,10.625
0.140625,0.078125,1.0,0.0,,1.484375,2.328125,,1.484375,2.328125,-1.796875,11.953125
0.15625,0.078125,1.0,0.0,,1.5625,2.390625,,1.5625,-12.046875,-1.953125,13.28125
0.171875,0.078125,1.0,0.0,,1.640625,2.453125,,1.640625,-12.234375,-2.109375,14.609375
0.1875,0.078125,1.0,0.0,-1.0,1.71875,2.515625,1.484375,1.71875,-12.421875,-2.265625,15.9375
0.203125,0.078125,1.0,0.0,-1.0,1.796875,2.578125,1.640625,1.796875,-12.609375,-2.421875,17.265625
0.21875,0.078125,1.0,0.0,-1.0,1.875,2.640625,1.796875,1.875,-12.796875,-2.578125,18.59375
0.234375,0.078125,1.0,,-1.0,1.953125,,1.953125,1.953125,-12.984375,-2.734375,19.921875
0.25,0.078125,1.0,,-1.0,2.03125,,2.109375,2.03125,-13.171875,-2.890625,21.25
0.265625,0.078125,1.0,,-1.0,2.109375,,2.265625,2.109375,-13.359375,-3.046875,22.578125
0.28125,0.078125,1.0,,-1.0,2.1875,,2.421875,2.1875,-13.546875,-3.203125,23.90625
0.296875,0.078125,1.0,,-1.0,2.265625,,2.578125,2.265625,-13.734375,-3.359375,25.234375
0.3125,0.078125,1.0,,-1.0,2.34375,,2.734375,2.34375,-13.921875,-3.515625,26.5625
0.328125,0.078125,1.0,,-1.0,2.421875,,2.890625,2.421875,-14.109375,-3.671875,27.890625
0.34375,0.078125,1.0,,-1.0,2.5,,3.046875,2.5,-14.296875,-3.828125,29.21875
0.359375,0.078125,1.0,,-1.0,2.578125,,3.203125,2.578125,-14.484375,-3.984375,30.546875
0.375,0.078125,1.0,,-1.0,2.65625,,3.359375,2.65625,-14.671875,-4.140625,-18.578125
0.390625,0.078125,1.0,,-1.0,2.734375,,3.515625,2.734375,-14.859375,-4.296875,-18.765625
0.40625,0.078125,1.0,,-1.0,2.8125,,3.671875,2.8125,-15.046875,-4.453125,-18.953125
0.421875,0.078125,1.0,,-1.0,2.890625,,3.828125,2.890625,-15.234375,-4.609375,-19.140625
0.4375,0.078125,1.0,,-1.0,2.96875,,3.984375,2.96875,-15.421875,-4.765625,-19.328125
0.453125,0.078125,1.0,,-1.0,3.046875,,4.140625,3.046875,-15.609375,-4.921875,-19.515625
0.46875,0.078125,1.0,,-1.0,3.125,,4.296875,3.125,-15.796875,-5.078125,-19.703125
0.484375,0.078125,1.0,,-1.0,3.203125,,4.453125,3.203125,-15.984375,-5.234375,-19.890625
0.5,0.078125,1.0,,-1.0,3.28125,,4.609375,3.28125,-16.171875,-5.390625,-20.078125
0.515625,0.078125,1.0,,-1.0,3.359375,,4.765625,3.359375,-16.359375,-5.546875,-20.265625
0.53125,0.078125,1.0,,-1.0,3.4375,,4.921875,3.4375,-16.546875,-5.703125,-20.453125
0.546875,0.078125,,,-1.0,,,5.078125,3.515625,-16.734375,-5.859375,-20.640625
0.5625,0.078125,,,-1.0,,,5.234375,3.59375,-16.921875,-6.015625,-20.828125
0.578125,0.078125,,,-1.0,,,5.390625,3.671875,-17.109375,-6.171875,-21.015625
0.59375,0.078125,,,-1.0,,,5.546875,3.75,-17.296875,-6.328125,-21.203125
0.609375,0.078125,,,-1.0,,,5.703125,3.828125,-17.484375,-6.484375,-21.390625
0.625,0.078125,,,-1.0,,,5.859375,3.90625,-17.671875,-6.640625,-21.578125
0.640625,0.078125,,,-1.0,,,6.015625,3.984375,-17.859375,-6.796875,54.453125
0.65625,0.078125,-1.0,,-1.0,0.390625,,6.171875,4.0625,-18.046875,-6.953125,55.78125
0.671875,0.078125,-1.0,,-1.0,0.390625,,6.328125,4.140625,-18.234375,-7.109375,57.109375
0.6875,0.078125,-1.0,,-1.0,0.390625,,6.484375,4.21875,-18.421875,-7.265625,58.4375
0.703125,0.078125,-1.0,,-1.0,0.390625,,6.640625,4.296875,-18.609375,-7.421875,59.765625
0.71875,0.078125,-1.0,,-1.0,0.390625,,6.796875,4.375,-18.796875,-7.578125,61.09375
0.734375,0.078125,-1.0,,-1.0,0.390625,,6.953125,4.453125,-18.984375,-7.734375,62.421875
0.75,0.078125,-1.0,,-1.0,0.390625,,7.109375,10.390625,-19.171875,-7.890625,63.75
0.765625,0.078125,-1.0,,-1.0,0.390625,,7.265625,10.390625,-19.359375,-8.046875,65.078125
0.78125,0.078125,-1.0,0.0,-1.0,0.390625,4.890625,7.421875,10.390625,-19.546875,-8.203125,66.40625
0.796875,0.078125,-1.0,0.0,-1.0,0.390625,4.953125,7.578125,10.390625,-19.734375,-8.359375,67.734375
0.8125,0.078125,-1.0,0.0,-1.0,0.390625,5.015625,7.734375,10.390625,-19.921875,-8.515625,69.0625
0.828125,0.078125,-1.0,0.0,,0.390625,5.078125,,10.390625,-20.109375,-8.671875,70.390625
0.84375,0.078125,-1.0,0.0,,0.390625,5.140625,,10.390625,-20.296875,-8.828125,71.71875
0.859375,0.078125,-1.0,0.0,,0.390625,5.203125,,10.390625,5.203125,-8.984375,73.046875
0.875,0.078125,-1.0,0.0,,0.390625,5.265625,,10.390625,5.265625,-9.140625,74.375
0.890625,0.078125,-1.0,0.0,,0.390625,5.328125,,10.390625,5.328125,-9.296875,75.703125
0.90625,0.078125,-1.0,0.0,,0.390625,5.390625,,10.390625,5.390625,-9.453125,77.03125
0.921875,0.078125,-1.0,0.0,,0.390625,5.453125,,10.390625,5.453125,-9.609375,78.359375
0.9375,0.078125,-1.0,0.0,,0.390625,5.515625,,10.390625,5.515625,0.46875,79.6875
0.953125,0.078125,-1.0,0.0,,0.390625,5.578125,,10.390625,5.578125,0.546875,81.015625
0.96875,0.078125,-1.0,0.0,,0.390625,5.640625,,10.390625,5.640625,0.625,82.34375
0.984375,0.078125,-1.0,0.0,,0.390625,5.703125,,10.390625,5.703125,0.703125,83.671875
1.0,0.078125,-1.0,0.0,,0.390625,5.765625,,10.390625,5.765625,0.78125,85.0
0.0,0.09375,1.0,0.0,,0.9375,1.71875,,0.9375,1.71875,-0.1875,0.0
0.015625,0.09375,1.0,0.0,,1.015625,1.78125,,1.015625,1.78125,-0.1046875,1.328125
0.03125,0.09375,1.0,0.0,,1.09375,1.84375,,1.09375,1.84375,-0.021875000000000006,2.65625
0.046875,0.09375,1.0,0.0,,1.171875,1.90625,,1.171875,1.90625,0.06093749999999998,3.984375
0.0625,0.09375,1.0,0.0,,1.25,1.96875,,1.25,1.96875,0.14375,5.3125
0.078125,0.09375,1.0,0.0,,1.328125,2.03125,,1.328125,2.03125,0.2265625,6.640625
0.09375,0.09375,1.0,0.0,,1.40625,2.09375,,1.40625,2.09375,0.30937499999999996,7.96875
0.109375,0.09375,1.0,0.0,,1.484375,2.15625,,1.484375,2.15625,-1.5625,9.296875
0.125,0.09375,1.0,0.0,,1.5625,2.21875,,1.5625,2.21875,-1.71875,10.625
0.140625,0.09375,1.0,0.0,,1.640625,2.28125,,1.640625,-12.09375,-1.875,11.953125
0.15625,0.09375,1.0,0.0,,1.71875,2.34375,,1.71875,-12.28125,-2.03125,13.28125
0.171875,0.09375,1.0,0.0,,1.796875,2.40625,,1.796875,-12.46875,-2.1875,14.609375
0.1875,0.09375,1.0,0.0,,1.875,2.46875,,1.875,-12.65625,-2.34375,15.9375
0.203125,0.09375,1.0,0.0,-1.0,1.953125,2.53125,1.5625,1.953125,-12.84375,-2.5,17.265625
0.21875,0.09375,1.0,,-1.0,2.03125,,1.71875,2.03125,-13.03125,-2.65625,18.59375
0.234375,0.09375,1.0,,-1.0,2.109375,,1.875,2.109375,-13.21875,-2.8125,19.921875
0.25,0.09375,1.0,,-1.0,2.1875,,2.03125,2.1875,-13.40625,-2.96875,21.25
0.265625,0.09375,1.0,,-1.0,2.265625,,2.1875,2.265625,-13.59375,-3.125,22.578125
0.28125,0.09375,1.0,,-1.0,2.34375,,2.34375,2.34375,-13.78125,-3.28125,23.90625
0.296875,0.09375,1.0,,-1.0,2.421875,,2.5,2.421875,-13.96875,-3.4375,25.234375
0.3125,0.09375,1.0,,-1.0,2.5,,2.65625,2.5,-14.15625,-3.59375,26.5625
0.328125,0.09375,1.0,,-1.0,2.578125,,2.8125,2.578125,-14.34375,-3.75,-19.03125
0.34375,0.09375,1.0,,-1.0,2.65625,,2.96875,2.65625,-14.53125,-3.90625,-19.21875
0.359375,0.09375,1.0,,-1.0,2.734375,,3.125,2.734375,-14.71875,-4.0625,-19.40625
0.375,0.09375,1.0,,-1.0,2.8125,,3.28125,2.8125,-14.90625,-4.21875,-19.59375
0.390625,0.09375,1.0,,-1.0,2.890625,,3.4375,2.890625,-15.09375,-4.375,-19.78125
0.40625,0.09375,1.0,,-1.0,2.96875,,3.59375,2.96875,-15.28125,-4.53125,-19.96875
0.421875,0.09375,1.0,,-1.0,3.046875,,3.75,3.046875,-15.46875,-4.6875,-20.15625
0.4375,0.09375,1.0,,-1.0,3.125,,3.90625,3.125,-15.65625,-4.84375,-20.34375
0.453125,0.09375,1.0,,-1.0,3.203125,,4.0625,3.203125,-15.84375,-5.0,-20.53125
0.46875,0.09375,1.0,,-1.0,3.28125,,4.21875,3.28125,-16.03125,-5.15625,-20.71875
0.484375,0.09375,1.0,,-1.0,3.359375,,4.375,3.359375,-16.21875,-5.3125,-20.90625
0.5,0.09375,1.0,,-1.0,3.4375,,4.53125,3.4375,-16.40625,-5.46875,-21.09375
0.515625,0.09375,1.0,,-1.0,3.515625,,4.6875,3.515625,-16.59375,-5.625,-21.28125
0.53125,0.09375,1.0,,-1.0,3.59375,,4.84375,3.59375,-16.78125,-5.78125,-21.46875
0.546875,0.09375,,,-1.0,,,5.0,3.671875,-16.96875,-5.9375,-21.65625
0.5625,0.09375,,,-1.0,,,5.15625,3.75,-17.15625,-6.09375,-21.84375
0.578125,0.09375,,,-1.0,,,5.3125,3.828125,-17.34375,-6.25,-22.03125
0.59375,0.09375,,,-1.0,,,5.46875,3.90625,-17.53125,-6.40625,-22.21875
0.609375,0.09375,,,-1.0,,,5.625,3.984375,-17.71875,-6.5625,-22.40625
0.625,0.09375,,,-1.0,,,5.78125,4.0625,-17.90625,-6.71875,-22.59375
0.640625,0.09375,,,-1.0,,,5.9375,4.140625,-18.09375,-6.875,-22.78125
0.65625,0.09375,-1.0,,-1.0,0.46875,,6.09375,4.21875,-18.28125,-7.03125,-22.96875
0.671875,0.09375,-1.0,,-1.0,0.46875,,6.25,4.296875,-18.46875,-7.1875,-23.15625
0.6875,0.09375,-1.0,,-1.0,0.46875,,6.40625,4.375,-18.65625,-7.34375,58.4375
0.703125,0.09375,-1.0,,-1.0,0.46875,,6.5625,4.453125,-18.84375,-7.5,59.765625
0.71875,0.09375,-1.0,,-1.0,0.46875,,6.71875,4.53125,-19.03125,-7.65625,61.09375
0.734375,0.09375,-1.0,,-1.0,0.46875,,6.875,4.609375,-19.21875,-7.8125,62.421875
0.75,0.09375,-1.0,,-1.0,0.46875,,7.03125,10.46875,-19.40625,-7.96875,63.75
0.765625,0.09375,-1.0,,-1.0,0.46875,,7.1875,10.46875,-19.59375,-8.125,65.078125
0.78125,0.09375,-1.0,,-1.0,0.46875,,7.34375,10.46875,-19.78125,-8.28125,66.40625
0.796875,0.09375,-1.0,0.0,-1.0,0.46875,4.90625,7.5,10.46875,-19.96875,-8.4375,67.734375
0.8125,0.09375,-1.0,0.0,,0.46875,4.96875,,10.46875,-20.15625,-8.59375,69.0625
0.828125,0.09375,-1.0,0.0,,0.46875,5.03125,,10.46875,-20.34375,-8.75,70.390625
0.84375,0.09375,-1.0,0.0,,0.46875,5.09375,,10.46875,-20.53125,-8.90625,71.71875
0.859375,0.09375,-1.0,0.0,,0.46875,5.15625,,10.46875,-20.71875,-9.0625,73.046875
0.875,0.09375,-1.0,0.0,,0.46875,5.21875,,10.46875,5.21875,-9.21875,74.375
0.890625,0.09375,-1.0,0.0,,0.46875,5.28125,,10.46875,5.28125,-9.375,75.703125
0.90625,0.09375,-1.0,0.0,,0.46875,5.34375,,10.46875,5.34375,-9.53125,77.03125
0.921875,0.09375,-1.0,0.0,,0.46875,5.40625,,10.46875,5.40625,0.546875,78.359375
0.9375,0.09375,-1.0,0.0,,0.46875,5.46875,,10.46875,5.46875,0.625,79.6875
0.953125,0.09375,-1.0,0.0,,0.46875,5.53125,,10.46875,5.53125,0.703125,81.015625
0.96875,0.09375,-1.0,0.0,,0.46875,5.59375,,10.46875,5.59375,0.78125,82.34375
0.984375,0.09375,-1.0,0.0,,0.46875,5.65625,,10.46875,5.65625,0.859375,83.671875
1.0,0.09375,-1.0,0.0,,0.46875,5.71875,,10.46875,5.71875,0.9375,85.0
0.0,0.109375,1.0,0.0,1.0,1.09375,1.671875,-0.21875,1.09375,1.671875,-0.21875,0.0
0.015625,0.109375,1.0,0.0,,1.171875,1.734375,,1.171875,1.734375,-0.1359375,1.328125
0.03125,0.109375,1.0,0.0,,1.25,1.796875,,1.25,1.796875,-0.053125000000000006,2.65625
0.046875,0.109375,1.0,0.0,,1.328125,1.859375,,1.328125,1.859375,0.029687499999999978,3.984375
0.0625,0.109375,1.0,0.0,,1.40625,1.921875,,1.40625,1.921875,0.11249999999999999,5.3125
0.078125,0.109375,1.0,0.0,,1.484375,1.984375,,1.484375,1.984375,0.1953125,6.640625
0.09375,0.109375,1.0,0.0,,1.5625,2.046875,,1.5625,2.046875,0.27812499999999996,7.96875
0.109375,0.109375,1.0,0.0,,1.640625,2.109375,,1.640625,2.109375,0.3609375,9.296875
0.125,0.109375,1.0,0.0,,1.71875,2.171875,,1.71875,-12.140625,-1.796875,10.625
0.140625,0.109375,1.0,0.0,,1.796875,2.234375,,1.796875,-12.328125,-1.953125,11.953125
0.15625,0.109375,1.0,0.0,,1.875,2.296875,,1.875,-12.515625,-2.109375,13.28125
0.171875,0.109375,1.0,0.0,,1.953125,2.359375,,1.953125,-12.703125,-2.265625,14.609375
0.1875,0.109375,1.0,0.0,,2.03125,2.421875,,2.03125,-12.890625,-2.421875,15.9375
0.203125,0.109375,1.0,,,2.109375,,,2.109375,-13.078125,-2.578125,17.265625
0.21875,0.109375,1.0,,-1.0,2.1875,,1.640625,2.1875,-13.265625,-2.734375,18.59375
0.234375,0.109375,1.0,,-1.0,2.265625,,1.796875,2.265625,-13.453125,-2.890625,19.921875
0.25,0.109375,1.0,,-1.0,2.34375,,1.953125,2.34375,-13.640625,-3.046875,21.25
0.265625,0.109375,1.0,,-1.0,2.421875,,2.109375,2.421875,-13.828125,-3.203125,22.578125
0.28125,0.109375,1.0,,-1.0,2.5,,2.265625,2.5,-14.015625,-3.359375,23.90625
0.296875,0.109375,1.0,,-1.0,2.578125,,2.421875,2.578125,-14.203125,-3.515625,25.234375
0.3125,0.109375,1.0,,-1.0,2.65625,,2.578125,2.65625,-14.390625,-3.671875,-19.859375
0.328125,0.109375,1.0,,-1.0,2.734375,,2.734375,2.734375,-14.578125,-3.828125,-20.046875
0.34375,0.109375,1.0,,-1.0,2.8125,,2.890625,2.8125,-14.765625,-3.984375,-20.234375
0.359375,0.109375,1.0,,-1.0,2.890625,,3.046875,2.890625,-14.953125,-4.140625,-20.421875
0.375,0.109375,1.0,,-1.0,2.96875,,3.203125,2.96875,-15.140625,-4.296875,-20.609375
0.390625,0.109375,1.0,,-1.0,3.046875,,3.359375,3.046875,-15.328125,-4.453125,-20.796875
0.40625,0.109375,1.0,,-1.0,3.125,,3.515625,3.125,-15.515625,-4.609375,-20.984375
0.421875,0.109375,1.0,,-1.0,3.203125,,3.671875,3.203125,-15.703125,-4.765625,-21.171875
0.4375,0.109375,1.0,,-1.0,3.28125,,3.828125,3.28125,-15.890625,-4.921875,-21.359375
0.453125,0.109375,1.0,,-1.0,3.359375,,3.984375,3.359375,-16.078125,-5.078125,-21.546875
0.46875,0.109375,1.0,,-1.0,3.4375,,4.140625,3.4375,-16.265625,-5.234375,-21.734375
0.484375,0.109375,1.0,,-1.0,3.515625,,4.296875,3.515625,-16.453125,-5.390625,-21.921875
0.5,0.109375,1.0,,-1.0,3.59375,,4.453125,3.59375,-16.640625,-5.546875,-22.109375
0.515625,0.109375,1.0,,-1.0,3.671875,,4.609375,3.671875,-16.828125,-5.703125,-22.296875
0.53125,0.109375,1.0,,-1.0,3.75,,4.765625,3.75,-17.015625,-5.859375,-22.484375
0.546875,0.109375,,,-1.0,,,4.921875,3.828125,-17.203125,-6.015625,-22.671875
0.5625,0.109375,,,-1.0,,,5.078125,3.90625,-17.390625,-6.171875,-22.859375
0.578125,0.109375,,,-1.0,,,5.234375,3.984375,-17.578125,-6.328125,-23.046875
0.59375,0.109375,,,-1.0,,,5.390625,4.0625,-17.765625,-6.484375,-23.234375
0.609375,0.109375,,,-1.0,,,5.546875,4.140625,-17.953125,-6.640625,-23.421875
0.625,0.109375,,,-1.0,,,5.703125,4.21875,-18.140625,-6.796875,-23.609375
0.640625,0.109375,,,-1.0,,,5.859375,4.296875,-18.328125,-6.953125,-23.796875
0.65625,0.109375,-1.0,,-1.0,0.546875,,6.015625,4.375,-18.515625,-7.109375,-23.984375
0.671875,0.109375,-1.0,,-1.0,0.546875,,6.171875,4.453125,-18.703125,-7.265625,-24.171875
0.6875,0.109375,-1.0,,-1.0,0.546875,,6.328125,4.53125,-18.890625,-7.421875,-24.359375
0.703125,0.109375,-1.0,,-1.0,0.546875,,6.484375,4.609375,-19.078125,-7.578125,59.765625
0.71875,0.109375,-1.0,,-1.0,0.546875,,6.640625,4.6875,-19.265625,-7.734375,61.09375
0.734375,0.109375,-1.0,,-1.0,0.546875,,6.796875,4.765625,-19.453125,-7.890625,62.421875
0.75,0.109375,-1.0,,-1.0,0.546875,,6.953125,10.546875,-19.640625,-8.046875,63.75
0.765625,0.109375,-1.0,,-1.0,0.546875,,7.109375,10.546875,-19.828125,-8.203125,65.078125
0.78125,0.109375,-1.0,,-1.0,0.546875,,7.265625,10.546875,-20.015625,-8.359375,66.40625
0.796875,0.109375,-1.0,,,0.546875,,,10.546875,-20.203125,-8.515625,67.734375
0.8125,0.109375,-1.0,0.0,,0.546875,4.921875,,10.546875,-20.390625,-8.671875,69.0625
0.828125,0.109375,-1.0,0.0,,0.546875,4.984375,,10.546875,-20.578125,-8.828125,70.390625
0.84375,0.109375,-1.0,0.0,,0.546875,5.046875,,10.546875,-20.765625,-8.984375,71.71875
0.859375,0.109375,-1.0,0.0,,0.546875,5.109375,,10.546875,-20.953125,-9.140625,73.046875
0.875,0.109375,-1.0,0.0,,0.546875,5.171875,,10.546875,-21.140625,-9.296875,74.375
0.890625,0.109375,-1.0,0.0,,0.546875,5.234375,,10.546875,5.234375,-9.453125,75.703125
0.90625,0.109375,-1.0,0.0,,0.546875,5.296875,,10.546875,5.296875,0.625,77.03125
0.921875,0.109375,-1.0,0.0,,0.546875,5.359375,,10.546875,5.359375,0.703125,78.359375
0.9375,0.109375,-1.0,0.0,,0.546875,5.421875,,10.546875,5.421875,0.78125,79.6875
0.953125,0.109375,-1.0,0.0,,0.546875,5.484375,,10.546875,5.484375,0.859375,81.015625
0.96875,0.109375,-1.0,0.0,,0.546875,5.546875,,10.546875,5.546875,0.9375,82.34375
0.984375,0.109375,-1.0,0.0,,0.546875,5.609375,,10.546875,5.609375,1.015625,83.671875
1.0,0.109375,-1.0,0.0,0.0,0.546875,5.671875,6.09375,10.546875,5.671875,1.09375,85.0
0.0,0.125,1.0,0.0,1.0,1.25,1.625,-0.25,1.25,1.625,-0.25,0.0
0.015625,0.125,1.0,0.0,1.0,1.328125,1.6875,-0.1671875,1.328125,1.6875,-0.1671875,1.328125
0.03125,0.125,1.0,0.0,,1.40625,1.75,,1.40625,1.75,-0.084375,2.65625
0.046875,0.125,1.0,0.0,,1.484375,1.8125,,1.484375,1.8125,-0.0015625000000000222,3.984375
0.0625,0.125,1.0,0.0,,1.5625,1.875,,1.5625,1.875,0.08124999999999999,5.3125
